ArrayTaskID	Model_Type	Subject	Sensor	Hours	Event	Sampling	Model	Binary	Epochs	Callbacks
2385	general	41-pk	left	dlh0	classification	_downsample	randomforest	True	100	None
2386	general	41-pk	left	dlh0	classification	_downsample	randomforest	True	200	None
2387	general	41-pk	left	dlh0	classification	_downsample	randomforest	True	500	None
2388	general	41-pk	left	dlh0	classification	_downsample	randomforest	True	1000	None
2389	general	41-pk	left	dlh0	classification	_downsample	lr	True	100	None
2390	general	41-pk	left	dlh0	classification	_downsample	lr	True	200	None
2391	general	41-pk	left	dlh0	classification	_downsample	lr	True	500	None
2392	general	41-pk	left	dlh0	classification	_downsample	lr	True	1000	None
2393	general	41-pk	left	dlh0	classification	_smote	randomforest	True	100	None
2394	general	41-pk	left	dlh0	classification	_smote	randomforest	True	200	None
2395	general	41-pk	left	dlh0	classification	_smote	randomforest	True	500	None
2396	general	41-pk	left	dlh0	classification	_smote	randomforest	True	1000	None
2397	general	41-pk	left	dlh0	classification	_smote	lr	True	100	None
2398	general	41-pk	left	dlh0	classification	_smote	lr	True	200	None
2399	general	41-pk	left	dlh0	classification	_smote	lr	True	500	None
2400	general	41-pk	left	dlh0	classification	_smote	lr	True	1000	None
2401	general	41-pk	left	dlh1	classification	_None	randomforest	True	100	None
2402	general	41-pk	left	dlh1	classification	_None	randomforest	True	200	None
2403	general	41-pk	left	dlh1	classification	_None	randomforest	True	500	None
2404	general	41-pk	left	dlh1	classification	_None	randomforest	True	1000	None
2405	general	41-pk	left	dlh1	classification	_None	lr	True	100	None
2406	general	41-pk	left	dlh1	classification	_None	lr	True	200	None
2407	general	41-pk	left	dlh1	classification	_None	lr	True	500	None
2408	general	41-pk	left	dlh1	classification	_None	lr	True	1000	None
2409	general	41-pk	left	dlh1	classification	_downsample	randomforest	True	100	None
2410	general	41-pk	left	dlh1	classification	_downsample	randomforest	True	200	None
2411	general	41-pk	left	dlh1	classification	_downsample	randomforest	True	500	None
2412	general	41-pk	left	dlh1	classification	_downsample	randomforest	True	1000	None
2413	general	41-pk	left	dlh1	classification	_downsample	lr	True	100	None
2414	general	41-pk	left	dlh1	classification	_downsample	lr	True	200	None
2415	general	41-pk	left	dlh1	classification	_downsample	lr	True	500	None
2416	general	41-pk	left	dlh1	classification	_downsample	lr	True	1000	None
2417	general	41-pk	left	dlh1	classification	_smote	randomforest	True	100	None
2418	general	41-pk	left	dlh1	classification	_smote	randomforest	True	200	None
2419	general	41-pk	left	dlh1	classification	_smote	randomforest	True	500	None
2420	general	41-pk	left	dlh1	classification	_smote	randomforest	True	1000	None
2421	general	41-pk	left	dlh1	classification	_smote	lr	True	100	None
2422	general	41-pk	left	dlh1	classification	_smote	lr	True	200	None
2423	general	41-pk	left	dlh1	classification	_smote	lr	True	500	None
2424	general	41-pk	left	dlh1	classification	_smote	lr	True	1000	None
2425	general	41-pk	left	dlh2	classification	_None	randomforest	True	100	None
2426	general	41-pk	left	dlh2	classification	_None	randomforest	True	200	None
2427	general	41-pk	left	dlh2	classification	_None	randomforest	True	500	None
2428	general	41-pk	left	dlh2	classification	_None	randomforest	True	1000	None
2429	general	41-pk	left	dlh2	classification	_None	lr	True	100	None
2430	general	41-pk	left	dlh2	classification	_None	lr	True	200	None
2431	general	41-pk	left	dlh2	classification	_None	lr	True	500	None
2432	general	41-pk	left	dlh2	classification	_None	lr	True	1000	None
2433	general	41-pk	left	dlh2	classification	_downsample	randomforest	True	100	None
2434	general	41-pk	left	dlh2	classification	_downsample	randomforest	True	200	None
2435	general	41-pk	left	dlh2	classification	_downsample	randomforest	True	500	None
2436	general	41-pk	left	dlh2	classification	_downsample	randomforest	True	1000	None
2437	general	41-pk	left	dlh2	classification	_downsample	lr	True	100	None
2438	general	41-pk	left	dlh2	classification	_downsample	lr	True	200	None
2439	general	41-pk	left	dlh2	classification	_downsample	lr	True	500	None
2440	general	41-pk	left	dlh2	classification	_downsample	lr	True	1000	None
2441	general	41-pk	left	dlh2	classification	_smote	randomforest	True	100	None
2442	general	41-pk	left	dlh2	classification	_smote	randomforest	True	200	None
2443	general	41-pk	left	dlh2	classification	_smote	randomforest	True	500	None
2444	general	41-pk	left	dlh2	classification	_smote	randomforest	True	1000	None
2445	general	41-pk	left	dlh2	classification	_smote	lr	True	100	None
2446	general	41-pk	left	dlh2	classification	_smote	lr	True	200	None
2447	general	41-pk	left	dlh2	classification	_smote	lr	True	500	None
2448	general	41-pk	left	dlh2	classification	_smote	lr	True	1000	None
2449	general	43-cm	left	dlh0	classification	_None	randomforest	True	100	None
2450	general	43-cm	left	dlh0	classification	_None	randomforest	True	200	None
2451	general	43-cm	left	dlh0	classification	_None	randomforest	True	500	None
2452	general	43-cm	left	dlh0	classification	_None	randomforest	True	1000	None
2453	general	43-cm	left	dlh0	classification	_None	lr	True	100	None
2454	general	43-cm	left	dlh0	classification	_None	lr	True	200	None
2455	general	43-cm	left	dlh0	classification	_None	lr	True	500	None
2456	general	43-cm	left	dlh0	classification	_None	lr	True	1000	None
2457	general	43-cm	left	dlh0	classification	_downsample	randomforest	True	100	None
2458	general	43-cm	left	dlh0	classification	_downsample	randomforest	True	200	None
2459	general	43-cm	left	dlh0	classification	_downsample	randomforest	True	500	None
2460	general	43-cm	left	dlh0	classification	_downsample	randomforest	True	1000	None
2461	general	43-cm	left	dlh0	classification	_downsample	lr	True	100	None
2462	general	43-cm	left	dlh0	classification	_downsample	lr	True	200	None
2463	general	43-cm	left	dlh0	classification	_downsample	lr	True	500	None
2464	general	43-cm	left	dlh0	classification	_downsample	lr	True	1000	None
2465	general	43-cm	left	dlh0	classification	_smote	randomforest	True	100	None
2466	general	43-cm	left	dlh0	classification	_smote	randomforest	True	200	None
2467	general	43-cm	left	dlh0	classification	_smote	randomforest	True	500	None
2468	general	43-cm	left	dlh0	classification	_smote	randomforest	True	1000	None
2469	general	43-cm	left	dlh0	classification	_smote	lr	True	100	None
2470	general	43-cm	left	dlh0	classification	_smote	lr	True	200	None
2471	general	43-cm	left	dlh0	classification	_smote	lr	True	500	None
2472	general	43-cm	left	dlh0	classification	_smote	lr	True	1000	None
2473	general	43-cm	left	dlh1	classification	_None	randomforest	True	100	None
2474	general	43-cm	left	dlh1	classification	_None	randomforest	True	200	None
2475	general	43-cm	left	dlh1	classification	_None	randomforest	True	500	None
2476	general	43-cm	left	dlh1	classification	_None	randomforest	True	1000	None
2477	general	43-cm	left	dlh1	classification	_None	lr	True	100	None
2478	general	43-cm	left	dlh1	classification	_None	lr	True	200	None
2479	general	43-cm	left	dlh1	classification	_None	lr	True	500	None
2480	general	43-cm	left	dlh1	classification	_None	lr	True	1000	None
2481	general	43-cm	left	dlh1	classification	_downsample	randomforest	True	100	None
2482	general	43-cm	left	dlh1	classification	_downsample	randomforest	True	200	None
2483	general	43-cm	left	dlh1	classification	_downsample	randomforest	True	500	None
2484	general	43-cm	left	dlh1	classification	_downsample	randomforest	True	1000	None
2485	general	43-cm	left	dlh1	classification	_downsample	lr	True	100	None
2486	general	43-cm	left	dlh1	classification	_downsample	lr	True	200	None
2487	general	43-cm	left	dlh1	classification	_downsample	lr	True	500	None
2488	general	43-cm	left	dlh1	classification	_downsample	lr	True	1000	None
2489	general	43-cm	left	dlh1	classification	_smote	randomforest	True	100	None
2490	general	43-cm	left	dlh1	classification	_smote	randomforest	True	200	None
2491	general	43-cm	left	dlh1	classification	_smote	randomforest	True	500	None
2492	general	43-cm	left	dlh1	classification	_smote	randomforest	True	1000	None
2493	general	43-cm	left	dlh1	classification	_smote	lr	True	100	None
2494	general	43-cm	left	dlh1	classification	_smote	lr	True	200	None
2495	general	43-cm	left	dlh1	classification	_smote	lr	True	500	None
2496	general	43-cm	left	dlh1	classification	_smote	lr	True	1000	None
2497	general	43-cm	left	dlh2	classification	_None	randomforest	True	100	None
2498	general	43-cm	left	dlh2	classification	_None	randomforest	True	200	None
2499	general	43-cm	left	dlh2	classification	_None	randomforest	True	500	None
2500	general	43-cm	left	dlh2	classification	_None	randomforest	True	1000	None
2501	general	43-cm	left	dlh2	classification	_None	lr	True	100	None
2502	general	43-cm	left	dlh2	classification	_None	lr	True	200	None
2503	general	43-cm	left	dlh2	classification	_None	lr	True	500	None
2504	general	43-cm	left	dlh2	classification	_None	lr	True	1000	None
2505	general	43-cm	left	dlh2	classification	_downsample	randomforest	True	100	None
2506	general	43-cm	left	dlh2	classification	_downsample	randomforest	True	200	None
2507	general	43-cm	left	dlh2	classification	_downsample	randomforest	True	500	None
2508	general	43-cm	left	dlh2	classification	_downsample	randomforest	True	1000	None
2509	general	43-cm	left	dlh2	classification	_downsample	lr	True	100	None
2510	general	43-cm	left	dlh2	classification	_downsample	lr	True	200	None
2511	general	43-cm	left	dlh2	classification	_downsample	lr	True	500	None
2512	general	43-cm	left	dlh2	classification	_downsample	lr	True	1000	None
2513	general	43-cm	left	dlh2	classification	_smote	randomforest	True	100	None
2514	general	43-cm	left	dlh2	classification	_smote	randomforest	True	200	None
2515	general	43-cm	left	dlh2	classification	_smote	randomforest	True	500	None
2516	general	43-cm	left	dlh2	classification	_smote	randomforest	True	1000	None
2517	general	43-cm	left	dlh2	classification	_smote	lr	True	100	None
2518	general	43-cm	left	dlh2	classification	_smote	lr	True	200	None
2519	general	43-cm	left	dlh2	classification	_smote	lr	True	500	None
2520	general	43-cm	left	dlh2	classification	_smote	lr	True	1000	None
2521	general	7-sb	left	dlh0	classification	_None	randomforest	True	100	None
2522	general	7-sb	left	dlh0	classification	_None	randomforest	True	200	None
2523	general	7-sb	left	dlh0	classification	_None	randomforest	True	500	None
2524	general	7-sb	left	dlh0	classification	_None	randomforest	True	1000	None
2525	general	7-sb	left	dlh0	classification	_None	lr	True	100	None
2526	general	7-sb	left	dlh0	classification	_None	lr	True	200	None
2527	general	7-sb	left	dlh0	classification	_None	lr	True	500	None
2528	general	7-sb	left	dlh0	classification	_None	lr	True	1000	None
2529	general	7-sb	left	dlh0	classification	_downsample	randomforest	True	100	None
2530	general	7-sb	left	dlh0	classification	_downsample	randomforest	True	200	None
2531	general	7-sb	left	dlh0	classification	_downsample	randomforest	True	500	None
2532	general	7-sb	left	dlh0	classification	_downsample	randomforest	True	1000	None
2533	general	7-sb	left	dlh0	classification	_downsample	lr	True	100	None
2534	general	7-sb	left	dlh0	classification	_downsample	lr	True	200	None
2535	general	7-sb	left	dlh0	classification	_downsample	lr	True	500	None
2536	general	7-sb	left	dlh0	classification	_downsample	lr	True	1000	None
2537	general	7-sb	left	dlh0	classification	_smote	randomforest	True	100	None
2538	general	7-sb	left	dlh0	classification	_smote	randomforest	True	200	None
2539	general	7-sb	left	dlh0	classification	_smote	randomforest	True	500	None
2540	general	7-sb	left	dlh0	classification	_smote	randomforest	True	1000	None
2541	general	7-sb	left	dlh0	classification	_smote	lr	True	100	None
2542	general	7-sb	left	dlh0	classification	_smote	lr	True	200	None
2543	general	7-sb	left	dlh0	classification	_smote	lr	True	500	None
2544	general	7-sb	left	dlh0	classification	_smote	lr	True	1000	None
2545	general	7-sb	left	dlh1	classification	_None	randomforest	True	100	None
2546	general	7-sb	left	dlh1	classification	_None	randomforest	True	200	None
2547	general	7-sb	left	dlh1	classification	_None	randomforest	True	500	None
2548	general	7-sb	left	dlh1	classification	_None	randomforest	True	1000	None
2549	general	7-sb	left	dlh1	classification	_None	lr	True	100	None
2550	general	7-sb	left	dlh1	classification	_None	lr	True	200	None
2551	general	7-sb	left	dlh1	classification	_None	lr	True	500	None
2552	general	7-sb	left	dlh1	classification	_None	lr	True	1000	None
2553	general	7-sb	left	dlh1	classification	_downsample	randomforest	True	100	None
2554	general	7-sb	left	dlh1	classification	_downsample	randomforest	True	200	None
2555	general	7-sb	left	dlh1	classification	_downsample	randomforest	True	500	None
2556	general	7-sb	left	dlh1	classification	_downsample	randomforest	True	1000	None
2557	general	7-sb	left	dlh1	classification	_downsample	lr	True	100	None
2558	general	7-sb	left	dlh1	classification	_downsample	lr	True	200	None
2559	general	7-sb	left	dlh1	classification	_downsample	lr	True	500	None
2560	general	7-sb	left	dlh1	classification	_downsample	lr	True	1000	None
2561	general	7-sb	left	dlh1	classification	_smote	randomforest	True	100	None
2562	general	7-sb	left	dlh1	classification	_smote	randomforest	True	200	None
2563	general	7-sb	left	dlh1	classification	_smote	randomforest	True	500	None
2564	general	7-sb	left	dlh1	classification	_smote	randomforest	True	1000	None
2565	general	7-sb	left	dlh1	classification	_smote	lr	True	100	None
2566	general	7-sb	left	dlh1	classification	_smote	lr	True	200	None
2567	general	7-sb	left	dlh1	classification	_smote	lr	True	500	None
2568	general	7-sb	left	dlh1	classification	_smote	lr	True	1000	None
2569	general	7-sb	left	dlh2	classification	_None	randomforest	True	100	None
2570	general	7-sb	left	dlh2	classification	_None	randomforest	True	200	None
2571	general	7-sb	left	dlh2	classification	_None	randomforest	True	500	None
2572	general	7-sb	left	dlh2	classification	_None	randomforest	True	1000	None
2573	general	7-sb	left	dlh2	classification	_None	lr	True	100	None
2574	general	7-sb	left	dlh2	classification	_None	lr	True	200	None
2575	general	7-sb	left	dlh2	classification	_None	lr	True	500	None
2576	general	7-sb	left	dlh2	classification	_None	lr	True	1000	None
2577	general	7-sb	left	dlh2	classification	_downsample	randomforest	True	100	None
2578	general	7-sb	left	dlh2	classification	_downsample	randomforest	True	200	None
2579	general	7-sb	left	dlh2	classification	_downsample	randomforest	True	500	None
2580	general	7-sb	left	dlh2	classification	_downsample	randomforest	True	1000	None
